% Recoded by WEISmonths, Mon Nov 29 02:11:48 2004
% from http://www.ku.edu/~keds/data.html
*vertices 485
122: 407 241 1 [121]
102: 407 17 1 [121]
95: 220 241 1 [121]
32: 222 124 1 [121]
33: 124 222 1 [121]
53: 180 171 1 [121]
31: 171 462 1 [121]
95: 448 124 1 [121]
42: 448 450 1 [121]
81: 448 241 1 [121]
224: 448 124 1 [121]
32: 337 220 1 [121]
33: 220 337 1 [121]
25: 337 222 1 [121]
22: 190 337 1 [121]
223: 243 209 1 [121]
102: 436 243 1 [121]
31: 441 180 1 [121]
31: 441 171 1 [121]
111: 172 180 1 [121]
72: 448 241 1 [121]
42: 222 337 1 [121]
225: 343 319 1 [121]
23: 220 337 1 [121]
32: 380 379 1 [121]
33: 379 380 1 [121]
73: 337 319 1 [121]
73: 337 220 1 [121]
224: 259 243 1 [121]
224: 260 243 1 [121]
223: 407 243 1 [121]
67: 319 17 1 [121]
31: 379 216 1 [121]
31: 220 216 1 [121]
31: 425 216 1 [121]
31: 9 216 1 [121]
196: 319 190 1 [121]
223: 202 319 1 [121]
23: 195 448 1 [121]
25: 17 96 1 [121]
190: 190 343 1 [121]
190: 190 329 1 [121]
122: 319 17 1 [121]
102: 243 379 1 [121]
31: 22 425 1 [121]
31: 425 22 1 [121]
112: 258 281 1 [121]
122: 343 216 1 [121]
122: 329 216 1 [121]
42: 319 343 1 [121]
224: 319 202 1 [121]
23: 462 448 1 [121]
196: 319 343 1 [121]
196: 319 329 1 [121]
121: 241 190 1 [121]
121: 190 241 1 [121]
84: 241 376 1 [121]
84: 190 376 1 [121]
196: 319 202 1 [121]
170: 407 180 1 [121]
170: 180 407 1 [121]
64: 279 379 1 [121]
64: 407 379 1 [121]
31: 17 241 1 [121]
31: 241 17 1 [121]
81: 220 427 1 [121]
64: 152 190 1 [121]
121: 195 94 1 [121]
112: 190 441 1 [121]
112: 64 441 1 [121]
23: 243 436 1 [121]
32: 136 190 1 [121]
33: 190 136 1 [121]
70: 183 171 1 [121]
23: 172 180 1 [121]
32: 441 171 1 [121]
33: 171 441 1 [121]
32: 441 180 1 [121]
33: 180 441 1 [121]
73: 141 319 1 [121]
32: 311 407 1 [121]
102: 339 94 1 [121]
22: 202 337 1 [121]
223: 202 250 1 [121]
81: 448 190 1 [121]
160: 94 190 1 [121]
94: 436 243 1 [121]
22: 172 180 1 [121]
102: 172 171 1 [121]
111: 141 339 1 [121]
112: 190 343 1 [121]
112: 190 329 1 [121]
73: 141 319 1 [121]
23: 244 243 1 [121]
223: 321 326 1 [121]
23: 408 370 1 [121]
23: 408 448 1 [121]
23: 408 133 1 [121]
23: 408 124 1 [121]
23: 408 436 1 [121]
212: 96 187 1 [121]
191: 448 241 1 [121]
66: 183 171 1 [121]
70: 137 241 1 [121]
81: 337 319 1 [121]
31: 436 337 1 [121]
122: 190 326 1 [121]
112: 190 343 1 [121]
112: 190 329 1 [121]
94: 197 190 1 [121]
32: 319 211 1 [121]
64: 462 190 1 [121]
223: 171 407 1 [121]
223: 407 171 1 [121]
23: 183 243 1 [121]
223: 259 243 1 [121]
223: 260 243 1 [121]
81: 94 190 1 [121]
64: 448 190 1 [121]
196: 17 190 1 [121]
81: 337 319 1 [121]
23: 171 259 1 [121]
23: 171 260 1 [121]
112: 259 243 1 [121]
112: 260 243 1 [121]
223: 319 202 1 [121]
215: 25 243 1 [121]
80: 441 319 1 [121]
120: 437 337 1 [121]
25: 297 190 1 [121]
64: 319 268 1 [121]
80: 195 341 1 [121]
223: 202 319 1 [121]
31: 171 180 1 [121]
31: 180 171 1 [121]
32: 319 211 1 [121]
32: 395 180 1 [121]
33: 180 395 1 [121]
32: 395 96 1 [121]
33: 96 395 1 [121]
32: 395 235 1 [121]
33: 235 395 1 [121]
102: 17 202 1 [121]
94: 190 482 1 [121]
32: 319 211 1 [121]
31: 258 187 1 [121]
31: 187 258 1 [121]
81: 437 319 1 [121]
160: 195 113 1 [121]
160: 436 190 1 [121]
82: 305 96 1 [121]
22: 243 17 1 [121]
32: 237 448 1 [121]
33: 448 237 1 [121]
221: 180 171 1 [121]
73: 137 241 1 [121]
94: 337 190 1 [121]
41: 407 22 1 [121]
23: 190 96 1 [121]
102: 337 190 1 [121]
64: 61 190 1 [121]
25: 337 190 1 [121]
24: 171 364 1 [121]
31: 408 243 1 [121]
31: 243 408 1 [121]
32: 17 407 1 [121]
33: 407 17 1 [121]
102: 195 448 1 [121]
212: 195 190 1 [121]
81: 190 448 1 [121]
81: 448 190 1 [121]
32: 190 137 1 [121]
33: 137 190 1 [121]
70: 133 17 1 [121]
223: 319 17 1 [121]
73: 407 22 1 [121]
181: 319 17 1 [121]
112: 190 96 1 [121]
132: 190 448 1 [121]
132: 448 190 1 [121]
32: 235 243 1 [121]
120: 195 436 1 [121]
32: 190 137 1 [121]
33: 137 190 1 [121]
130: 195 137 1 [121]
81: 190 448 1 [121]
81: 448 190 1 [121]
160: 180 190 1 [121]
223: 319 190 1 [121]
223: 319 17 1 [121]
31: 408 22 1 [121]
31: 22 408 1 [121]
102: 450 96 1 [121]
23: 319 339 1 [121]
102: 195 448 1 [121]
32: 441 171 1 [121]
33: 171 441 1 [121]
32: 441 180 1 [121]
33: 180 441 1 [121]
111: 96 160 1 [121]
102: 190 448 1 [121]
82: 364 171 1 [121]
100: 190 319 1 [121]
121: 407 190 1 [121]
32: 474 220 1 [121]
122: 96 190 1 [121]
70: 136 241 1 [121]
32: 436 33 1 [121]
32: 136 190 1 [121]
33: 190 136 1 [121]
22: 190 319 1 [121]
80: 171 315 1 [121]
31: 171 180 1 [121]
31: 180 171 1 [121]
191: 171 180 1 [121]
32: 441 171 1 [121]
31: 171 259 1 [121]
31: 171 260 1 [121]
31: 259 171 1 [121]
31: 260 171 1 [121]
31: 407 259 1 [121]
31: 407 260 1 [121]
31: 259 407 1 [121]
31: 260 407 1 [121]
25: 364 243 1 [121]
223: 259 243 1 [121]
223: 260 243 1 [121]
23: 190 117 1 [121]
84: 195 190 1 [121]
24: 99 241 1 [121]
24: 99 407 1 [121]
122: 190 319 1 [121]
66: 364 180 1 [121]
31: 180 441 1 [121]
32: 222 379 1 [121]
33: 379 222 1 [121]
65: 258 407 1 [121]
65: 258 171 1 [121]
32: 441 171 1 [121]
170: 137 448 1 [121]
25: 141 448 1 [121]
90: 337 448 1 [121]
20: 303 190 1 [121]
120: 337 190 1 [121]
31: 407 243 1 [121]
33: 243 407 1 [121]
22: 190 250 1 [121]
32: 303 220 1 [121]
31: 220 180 1 [121]
31: 180 220 1 [121]
31: 220 96 1 [121]
31: 96 220 1 [121]
31: 220 474 1 [121]
31: 474 220 1 [121]
31: 180 96 1 [121]
31: 96 180 1 [121]
31: 180 474 1 [121]
31: 474 180 1 [121]
31: 96 474 1 [121]
31: 474 96 1 [121]
212: 141 319 1 [121]
222: 137 190 1 [121]
30: 450 195 1 [121]
31: 450 222 1 [121]
31: 222 450 1 [121]
90: 450 216 1 [121]
32: 195 243 1 [121]
33: 243 195 1 [121]
23: 96 190 1 [121]
220: 329 319 1 [121]
223: 329 343 1 [121]
102: 441 243 1 [121]
32: 401 96 1 [121]
33: 96 401 1 [121]
23: 190 96 1 [121]
25: 190 96 1 [121]
31: 448 222 1 [121]
31: 222 448 1 [121]
90: 448 216 1 [121]
32: 195 243 1 [121]
23: 243 441 1 [121]
102: 22 436 1 [121]
102: 22 64 1 [121]
102: 22 124 1 [121]
102: 22 462 1 [121]
222: 202 343 1 [121]
140: 379 171 1 [121]
120: 448 180 1 [121]
150: 171 180 1 [121]
101: 137 180 1 [121]
23: 448 190 1 [121]
122: 190 94 1 [121]
121: 337 17 1 [121]
64: 436 407 1 [121]
22: 448 22 1 [121]
31: 259 407 1 [121]
31: 260 407 1 [121]
121: 137 436 1 [121]
223: 137 241 1 [121]
73: 137 220 1 [121]
25: 96 220 1 [121]
25: 220 96 1 [121]
81: 339 190 1 [121]
22: 195 337 1 [121]
102: 210 319 1 [121]
191: 319 243 1 [121]
32: 297 96 1 [121]
33: 96 297 1 [121]
23: 171 180 1 [121]
82: 408 94 1 [121]
73: 17 246 1 [121]
22: 337 190 1 [121]
32: 279 407 1 [121]
33: 407 279 1 [121]
31: 17 243 1 [121]
31: 243 17 1 [121]
66: 319 190 1 [121]
25: 319 337 1 [121]
81: 96 448 1 [121]
81: 190 448 1 [121]
123: 137 448 1 [121]
111: 337 319 1 [121]
81: 258 407 1 [121]
81: 407 258 1 [121]
181: 319 190 1 [121]
80: 441 243 1 [121]
23: 319 337 1 [121]
120: 96 190 1 [121]
160: 343 319 1 [121]
102: 297 5 1 [121]
32: 396 220 1 [121]
33: 220 396 1 [121]
32: 396 96 1 [121]
33: 96 396 1 [121]
32: 396 407 1 [121]
33: 407 396 1 [121]
32: 124 220 1 [121]
33: 220 124 1 [121]
32: 124 96 1 [121]
33: 96 124 1 [121]
32: 124 407 1 [121]
33: 407 124 1 [121]
32: 141 220 1 [121]
33: 220 141 1 [121]
32: 141 96 1 [121]
33: 96 141 1 [121]
32: 141 407 1 [121]
33: 407 141 1 [121]
170: 190 436 1 [121]
223: 202 319 1 [121]
212: 243 258 1 [121]
64: 152 190 1 [121]
120: 337 190 1 [121]
66: 462 190 1 [121]
170: 195 436 1 [121]
198: 462 190 1 [121]
24: 180 448 1 [121]
32: 171 441 1 [121]
33: 441 171 1 [121]
32: 180 441 1 [121]
33: 441 180 1 [121]
31: 441 171 1 [121]
31: 171 441 1 [121]
31: 441 180 1 [121]
31: 180 441 1 [121]
12: 190 96 1 [122]
223: 293 336 1 [122]
25: 436 190 1 [122]
121: 448 336 1 [122]
120: 99 190 1 [122]
73: 339 246 1 [122]
12: 17 243 1 [122]
200: 209 190 1 [122]
121: 441 190 1 [122]
71: 220 379 1 [122]
160: 190 462 1 [122]
64: 152 190 1 [122]
82: 96 297 1 [122]
82: 297 96 1 [122]
22: 94 319 1 [122]
225: 243 319 1 [122]
30: 180 171 1 [122]
25: 436 190 1 [122]
223: 202 244 1 [122]
140: 220 180 1 [122]
25: 235 99 1 [122]
32: 172 441 1 [122]
33: 441 172 1 [122]
23: 190 319 1 [122]
32: 243 407 1 [122]
23: 190 319 1 [122]
101: 190 96 1 [122]
32: 124 243 1 [122]
121: 224 180 1 [122]
100: 96 190 1 [122]
32: 190 396 1 [122]
31: 96 190 1 [122]
31: 190 96 1 [122]
220: 180 243 1 [122]
41: 408 96 1 [122]
31: 96 190 1 [122]
31: 190 96 1 [122]
32: 170 243 1 [122]
33: 243 170 1 [122]
32: 479 180 1 [122]
223: 235 180 1 [122]
32: 222 180 1 [122]
33: 180 222 1 [122]
132: 195 96 1 [122]
223: 202 243 1 [122]
112: 195 319 1 [122]
31: 96 160 1 [122]
31: 160 96 1 [122]
223: 190 243 1 [122]
112: 190 319 1 [122]
223: 190 243 1 [122]
130: 441 190 1 [122]
31: 96 190 1 [122]
22: 364 243 1 [122]
25: 364 243 1 [122]
32: 222 180 1 [122]
33: 180 222 1 [122]
102: 463 448 1 [122]
170: 87 190 1 [122]
120: 190 448 1 [122]
120: 190 319 1 [122]
32: 183 441 1 [122]
33: 441 183 1 [122]
111: 161 315 1 [122]
111: 315 161 1 [122]
180: 380 96 1 [122]
92: 319 190 1 [122]
23: 180 448 1 [122]
120: 448 190 1 [122]
32: 428 96 1 [122]
33: 96 428 1 [122]
32: 448 407 1 [122]
141: 190 448 1 [122]
31: 448 441 1 [122]
31: 441 448 1 [122]
31: 441 180 1 [122]
31: 441 171 1 [122]
120: 448 190 1 [122]
121: 202 17 1 [122]
173: 319 190 1 [122]
23: 235 22 1 [122]
102: 437 190 1 [122]
31: 437 319 1 [122]
31: 319 437 1 [122]
12: 462 3 1 [122]
121: 337 17 1 [122]
41: 339 448 1 [122]
24: 339 450 1 [122]
23: 220 235 1 [122]
198: 220 33 1 [122]
102: 368 195 1 [122]
31: 368 337 1 [122]
33: 337 368 1 [122]
222: 207 190 1 [122]
121: 207 319 1 [122]
60: 85 96 1 [122]
191: 96 3 1 [122]
23: 448 180 1 [122]
66: 171 180 1 [122]
24: 180 172 1 [122]
94: 319 441 1 [122]
94: 319 441 1 [122]
32: 419 9 1 [122]
33: 9 419 1 [122]
32: 419 96 1 [122]
33: 96 419 1 [122]
24: 94 113 1 [122]
220: 171 259 1 [122]
220: 171 260 1 [122]
220: 407 259 1 [122]
220: 407 260 1 [122]
32: 220 407 1 [122]
33: 407 220 1 [122]
32: 407 220 1 [122]
33: 220 407 1 [122]
223: 202 17 1 [122]
112: 190 319 1 [122]
12: 190 343 1 [122]
12: 190 329 1 [122]
25: 195 190 1 [122]
122: 171 172 1 [122]
82: 171 448 1 [122]
82: 180 448 1 [122]
31: 339 337 1 [122]
31: 337 339 1 [122]
122: 339 319 1 [122]
90: 171 131 1 [122]
67: 190 441 1 [122]
22: 448 190 1 [122]
80: 113 99 1 [122]
24: 222 407 1 [122]
190: 96 401 1 [122]
102: 407 94 1 [122]
73: 450 448 1 [122]
102: 172 171 1 [122]
25: 190 462 1 [122]
121: 246 66 1 [122]
102: 407 190 1 [122]
102: 94 190 1 [122]
95: 448 337 1 [122]
41: 190 462 1 [122]
122: 190 448 1 [122]
32: 462 23 1 [122]
225: 319 343 1 [122]
31: 448 450 1 [122]
31: 450 448 1 [122]
82: 305 180 1 [122]
170: 319 190 1 [122]
32: 195 243 1 [122]
33: 243 195 1 [122]
196: 190 319 1 [122]
97: 462 408 1 [122]
32: 339 383 1 [122]
33: 383 339 1 [122]
181: 281 258 1 [122]
14: 190 319 1 [122]
102: 437 190 1 [122]
31: 99 5 1 [122]
31: 5 99 1 [122]
31: 419 5 1 [122]
31: 5 419 1 [122]
31: 305 235 1 [122]
31: 235 305 1 [122]
160: 171 180 1 [122]
73: 5 190 1 [122]
102: 5 190 1 [122]
102: 437 195 1 [122]
31: 319 190 1 [122]
31: 190 319 1 [122]
122: 183 190 1 [122]
225: 339 343 1 [122]
225: 339 329 1 [122]
193: 436 319 1 [122]
210: 66 243 1 [122]
23: 190 462 1 [122]
31: 190 319 1 [122]
31: 319 190 1 [122]
23: 220 17 1 [122]
31: 190 319 1 [122]
31: 319 190 1 [122]
32: 96 22 1 [122]
33: 22 96 1 [122]
31: 171 180 1 [122]
33: 180 171 1 [122]
223: 202 319 1 [122]
225: 319 202 1 [122]
31: 190 337 1 [122]
31: 337 190 1 [122]
42: 441 190 1 [122]
32: 441 220 1 [122]
82: 195 448 1 [122]
122: 135 190 1 [122]
191: 319 190 1 [122]
223: 319 202 1 [122]
223: 319 202 1 [122]
31: 337 190 1 [122]
31: 462 408 1 [122]
32: 195 96 1 [122]
24: 96 17 1 [122]
102: 235 190 1 [122]
212: 204 319 1 [122]
212: 141 319 1 [122]
31: 180 171 1 [122]
31: 171 180 1 [122]
82: 190 96 1 [122]
82: 462 96 1 [122]
32: 66 235 1 [122]
33: 235 66 1 [122]
82: 190 96 1 [122]
82: 462 96 1 [122]
32: 66 235 1 [122]
33: 235 66 1 [122]
32: 222 407 1 [122]
33: 407 222 1 [122]
32: 462 220 1 [122]
33: 220 462 1 [122]
200: 190 220 1 [122]
32: 436 431 1 [122]
32: 190 124 1 [122]
33: 124 190 1 [122]
121: 195 319 1 [122]
223: 202 441 1 [122]
223: 202 319 1 [122]
31: 462 96 1 [122]
42: 448 190 1 [122]
66: 171 180 1 [122]
223: 202 17 1 [122]
32: 222 216 1 [122]
33: 216 222 1 [122]
120: 14 64 1 [122]
120: 14 171 1 [122]
120: 14 407 1 [122]
120: 14 394 1 [122]
132: 96 190 1 [122]
132: 190 96 1 [122]
121: 319 337 1 [122]
31: 22 243 1 [122]
212: 343 190 1 [122]
212: 329 190 1 [122]
225: 195 17 1 [122]
223: 202 190 1 [122]
32: 195 190 1 [122]
33: 190 195 1 [122]
31: 195 96 1 [122]
66: 171 180 1 [122]
223: 202 319 1 [122]
31: 462 190 1 [122]
31: 190 462 1 [122]
82: 405 195 1 [122]
31: 22 243 1 [122]
22: 448 22 1 [122]
32: 160 220 1 [122]
33: 220 160 1 [122]
23: 462 190 1 [122]
102: 462 190 1 [122]
201: 171 180 1 [122]
122: 171 172 1 [122]
64: 462 190 1 [122]
31: 462 337 1 [122]
31: 337 462 1 [122]
111: 190 337 1 [122]
121: 209 319 1 [122]
112: 190 319 1 [122]
30: 80 190 1 [122]
31: 80 195 1 [122]
32: 171 180 1 [122]
33: 180 171 1 [122]
102: 462 190 1 [122]
102: 462 17 1 [122]
132: 441 190 1 [122]
24: 337 447 1 [122]
24: 337 462 1 [122]
31: 190 195 1 [122]
41: 222 462 1 [122]
220: 170 243 1 [122]
192: 190 319 1 [122]
212: 190 319 1 [122]
225: 190 243 1 [122]
223: 190 319 1 [122]
20: 190 137 1 [122]
32: 462 171 1 [122]
33: 171 462 1 [122]
220: 202 329 1 [122]
212: 202 343 1 [122]
31: 337 17 1 [122]
31: 337 190 1 [122]
81: 478 220 1 [122]
81: 220 478 1 [122]
81: 190 96 1 [122]
81: 96 190 1 [122]
132: 190 96 1 [122]
132: 96 190 1 [122]
120: 339 190 1 [122]
32: 222 180 1 [122]
33: 180 222 1 [122]
42: 171 462 1 [122]
95: 171 462 1 [122]
102: 462 190 1 [122]
41: 448 190 1 [122]
41: 448 96 1 [122]
225: 319 202 1 [122]
32: 222 50 1 [122]
102: 462 190 1 [122]
211: 202 190 1 [122]
198: 96 190 1 [122]
112: 436 431 1 [122]
25: 462 171 1 [122]
92: 180 171 1 [122]
210: 202 247 1 [122]
223: 209 190 1 [122]
191: 202 319 1 [122]
210: 247 243 1 [122]
32: 427 96 1 [122]
33: 96 427 1 [122]
122: 441 190 1 [122]
220: 441 243 1 [122]
90: 220 160 1 [122]
32: 436 190 1 [122]
223: 202 325 1 [122]
102: 14 183 1 [122]
70: 64 450 1 [122]
24: 171 462 1 [122]
202: 190 319 1 [123]
62: 337 17 1 [123]
23: 337 195 1 [123]
122: 202 243 1 [123]
64: 190 436 1 [123]
111: 190 337 1 [123]
71: 2 96 1 [123]
223: 202 17 1 [123]
225: 243 319 1 [123]
223: 202 319 1 [123]
31: 235 96 1 [123]
33: 96 235 1 [123]
173: 319 190 1 [123]
31: 462 337 1 [123]
31: 462 96 1 [123]
223: 202 190 1 [123]
71: 190 319 1 [123]
212: 190 319 1 [123]
32: 195 229 1 [123]
33: 229 195 1 [123]
23: 195 462 1 [123]
81: 96 211 1 [123]
81: 211 96 1 [123]
73: 436 190 1 [123]
102: 427 441 1 [123]
31: 171 441 1 [123]
31: 441 171 1 [123]
101: 190 319 1 [123]
130: 243 441 1 [123]
94: 243 441 1 [123]
173: 337 190 1 [123]
31: 253 243 1 [123]
67: 253 243 1 [123]
23: 436 190 1 [123]
102: 319 337 1 [123]
94: 330 319 1 [123]
102: 462 180 1 [123]
32: 450 448 1 [123]
32: 450 190 1 [123]
111: 337 243 1 [123]
42: 22 202 1 [123]
212: 190 319 1 [123]
66: 220 222 1 [123]
23: 436 337 1 [123]
25: 160 190 1 [123]
223: 202 319 1 [123]
32: 64 171 1 [123]
33: 171 64 1 [123]
32: 171 64 1 [123]
33: 64 171 1 [123]
223: 66 243 1 [123]
102: 436 190 1 [123]
32: 436 220 1 [123]
66: 202 343 1 [123]
102: 263 462 1 [123]
112: 303 302 1 [123]
31: 319 190 1 [123]
31: 190 319 1 [123]
22: 17 190 1 [123]
220: 17 319 1 [123]
190: 96 17 1 [123]
25: 160 190 1 [123]
102: 450 337 1 [123]
112: 337 319 1 [123]
212: 319 190 1 [123]
111: 190 319 1 [123]
31: 337 222 1 [123]
31: 222 337 1 [123]
140: 190 337 1 [123]
102: 450 337 1 [123]
23: 408 190 1 [123]
112: 337 319 1 [123]
120: 302 190 1 [123]
121: 190 337 1 [123]
53: 408 407 1 [123]
112: 408 190 1 [123]
223: 243 190 1 [123]
100: 190 202 1 [123]
100: 302 202 1 [123]
212: 220 379 1 [123]
25: 195 337 1 [123]
42: 190 319 1 [123]
111: 17 190 1 [123]
111: 17 319 1 [123]
121: 448 96 1 [123]
121: 443 171 1 [123]
223: 329 319 1 [123]
223: 190 243 1 [123]
101: 190 17 1 [123]
66: 319 448 1 [123]
22: 202 441 1 [123]
22: 302 441 1 [123]
170: 246 407 1 [123]
182: 211 96 1 [123]
182: 96 211 1 [123]
32: 195 450 1 [123]
121: 337 190 1 [123]
42: 96 94 1 [123]
24: 441 171 1 [123]
24: 441 180 1 [123]
73: 319 211 1 [123]
22: 448 96 1 [123]
212: 319 448 1 [123]
223: 202 243 1 [123]
32: 222 304 1 [123]
33: 304 222 1 [123]
66: 190 319 1 [123]
223: 202 319 1 [123]
223: 202 190 1 [123]
64: 337 319 1 [123]
140: 103 96 1 [123]
140: 99 96 1 [123]
31: 407 478 1 [123]
31: 478 407 1 [123]
102: 337 450 1 [123]
70: 337 319 1 [123]
102: 180 17 1 [123]
31: 462 443 1 [123]
31: 443 462 1 [123]
191: 171 436 1 [123]
190: 171 137 1 [123]
65: 190 343 1 [123]
64: 337 319 1 [123]
32: 450 190 1 [123]
12: 450 190 1 [123]
41: 463 190 1 [123]
223: 202 243 1 [123]
111: 319 450 1 [123]
225: 319 243 1 [123]
71: 448 220 1 [123]
23: 190 96 1 [123]
121: 202 319 1 [123]
223: 202 319 1 [123]
191: 220 190 1 [123]
191: 407 190 1 [123]
191: 243 190 1 [123]
94: 246 407 1 [123]
160: 319 190 1 [123]
120: 190 337 1 [123]
111: 195 337 1 [123]
101: 450 190 1 [123]
22: 450 195 1 [123]
132: 190 17 1 [123]
150: 246 407 1 [123]
220: 243 66 1 [123]
31: 17 243 1 [123]
31: 195 337 1 [123]
33: 337 195 1 [123]
121: 202 243 1 [123]
41: 319 203 1 [123]
23: 99 137 1 [123]
111: 99 436 1 [123]
23: 171 180 1 [123]
94: 3 379 1 [123]
32: 190 96 1 [123]
33: 96 190 1 [123]
198: 190 96 1 [123]
64: 152 190 1 [123]
223: 407 66 1 [123]
140: 408 66 1 [123]
102: 220 450 1 [123]
102: 220 462 1 [123]
62: 190 219 1 [123]
32: 448 190 1 [123]
33: 190 448 1 [123]
122: 190 448 1 [123]
24: 407 243 1 [123]
90: 190 96 1 [123]
66: 448 462 1 [123]
102: 171 310 1 [123]
54: 448 243 1 [123]
223: 411 243 1 [123]
191: 468 190 1 [123]
95: 94 243 1 [123]
23: 448 450 1 [123]
31: 441 195 1 [123]
31: 195 441 1 [123]
32: 37 407 1 [123]
22: 319 448 1 [123]
223: 281 209 1 [123]
31: 408 125 1 [123]
32: 380 96 1 [123]
33: 96 380 1 [123]
223: 319 202 1 [123]
31: 408 241 1 [123]
31: 241 408 1 [123]
31: 37 407 1 [123]
31: 407 37 1 [123]
23: 243 22 1 [123]
31: 243 22 1 [123]
31: 22 243 1 [123]
212: 211 319 1 [123]
225: 319 202 1 [123]
120: 220 190 1 [123]
223: 319 202 1 [123]
210: 319 220 1 [123]
12: 339 190 1 [123]
31: 356 183 1 [123]
31: 183 356 1 [123]
31: 17 33 1 [123]
31: 33 17 1 [123]
15: 209 190 1 [123]
122: 202 243 1 [123]
43: 99 96 1 [123]
32: 356 407 1 [123]
102: 337 448 1 [123]
123: 220 202 1 [123]
225: 243 202 1 [123]
32: 195 96 1 [123]
95: 124 180 1 [123]
173: 330 190 1 [123]
94: 330 337 1 [123]
223: 202 319 1 [123]
22: 94 243 1 [123]
223: 202 319 1 [123]
23: 99 190 1 [123]
81: 337 202 1 [123]
223: 202 250 1 [123]
94: 243 441 1 [123]
23: 441 190 1 [123]
94: 408 243 1 [123]
223: 243 441 1 [123]
22: 190 137 1 [123]
225: 319 190 1 [123]
42: 196 190 1 [123]
223: 319 17 1 [123]
32: 85 190 1 [123]
31: 190 337 1 [123]
111: 171 115 1 [123]
31: 450 441 1 [123]
31: 441 450 1 [123]
223: 202 17 1 [123]
223: 202 319 1 [123]
40: 196 190 1 [123]
81: 337 202 1 [123]
94: 407 246 1 [123]
73: 220 448 1 [123]
73: 96 448 1 [123]
73: 190 448 1 [123]
81: 17 96 1 [123]
81: 96 17 1 [123]
141: 190 96 1 [123]
23: 99 190 1 [123]
223: 209 319 1 [123]
81: 27 220 1 [123]
81: 220 27 1 [123]
223: 202 17 1 [123]
223: 202 319 1 [123]
94: 319 85 1 [123]
32: 380 96 1 [123]
33: 96 380 1 [123]
81: 17 96 1 [123]
81: 96 17 1 [123]
141: 190 96 1 [123]
192: 448 243 1 [123]
95: 170 243 1 [123]
71: 5 96 1 [123]
32: 462 407 1 [123]
33: 407 462 1 [123]
81: 279 96 1 [123]
81: 96 279 1 [123]
12: 448 246 1 [123]
191: 220 436 1 [123]
32: 222 96 1 [123]
31: 17 96 1 [123]
31: 96 17 1 [123]
31: 448 180 1 [123]
31: 180 448 1 [123]
140: 152 190 1 [123]
22: 195 319 1 [123]
173: 319 220 1 [123]
173: 319 96 1 [123]
81: 190 96 1 [123]
81: 96 190 1 [123]
32: 137 190 1 [123]
33: 190 137 1 [123]
32: 66 190 1 [123]
32: 222 337 1 [123]
33: 337 222 1 [123]
32: 222 96 1 [123]
33: 96 222 1 [123]
33: 66 190 1 [123]
81: 220 160 1 [123]
81: 160 220 1 [123]
80: 96 190 1 [123]
80: 190 96 1 [123]
32: 248 407 1 [123]
31: 408 407 1 [123]
31: 235 243 1 [123]
41: 190 96 1 [123]
220: 195 319 1 [123]
102: 319 471 1 [123]
182: 479 96 1 [123]
81: 96 190 1 [123]
81: 190 96 1 [123]
32: 462 407 1 [123]
33: 407 462 1 [123]
23: 448 319 1 [123]
202: 190 319 1 [123]
223: 190 243 1 [123]
223: 190 319 1 [123]
32: 462 407 1 [123]
33: 407 462 1 [123]
223: 202 319 1 [123]
100: 190 450 1 [123]
23: 448 319 1 [123]
122: 171 66 1 [123]
33: 96 379 1 [123]
32: 379 96 1 [123]
141: 448 96 1 [123]
212: 171 235 1 [123]
212: 171 113 1 [123]
225: 171 180 1 [123]
82: 379 17 1 [123]
82: 17 379 1 [123]
82: 180 17 1 [123]
82: 17 180 1 [123]
210: 253 319 1 [123]
23: 441 243 1 [123]
223: 209 190 1 [123]
32: 462 407 1 [123]
33: 407 462 1 [123]
23: 152 190 1 [123]
133: 441 243 1 [123]
31: 17 425 1 [123]
31: 425 17 1 [123]
111: 190 441 1 [123]
24: 190 337 1 [123]
102: 202 190 1 [123]
32: 243 190 1 [123]
212: 141 319 1 [123]
32: 99 380 1 [123]
32: 380 99 1 [123]
220: 99 190 1 [123]
220: 380 190 1 [123]
80: 180 448 1 [123]
131: 172 441 1 [123]
199: 172 171 1 [123]
197: 202 17 1 [123]
191: 202 190 1 [123]
200: 190 319 1 [123]
81: 246 22 1 [123]
64: 337 266 1 [123]
30: 246 22 1 [123]
182: 246 22 1 [123]
31: 96 311 1 [123]
31: 311 96 1 [123]
31: 319 190 1 [123]
31: 190 319 1 [123]
67: 337 339 1 [123]
173: 319 190 1 [123]
41: 448 22 1 [123]
122: 243 448 1 [123]
31: 160 220 1 [123]
31: 220 160 1 [123]
197: 202 17 1 [123]
191: 202 190 1 [123]
84: 380 99 1 [123]
112: 171 313 1 [123]
84: 171 180 1 [123]
84: 180 171 1 [123]
220: 171 172 1 [123]
191: 190 441 1 [123]
32: 356 190 1 [123]
33: 190 356 1 [123]
102: 211 319 1 [123]
31: 339 337 1 [123]
31: 337 339 1 [123]
54: 339 319 1 [123]
31: 450 190 1 [123]
31: 190 450 1 [123]
212: 319 141 1 [123]
94: 190 57 1 [123]
32: 99 96 1 [123]
33: 96 99 1 [123]
111: 190 450 1 [123]
