% Recoded by WEISmonths, Sun Nov 28 21:57:00 2004
% from http://www.ku.edu/~keds/data.dir/balk.html
*vertices 325
102: 277 314 1 [40]
25: 290 95 1 [40]
102: 226 76 1 [40]
80: 290 22 1 [40]
112: 251 32 1 [40]
112: 251 28 1 [40]
223: 246 27 1 [40]
111: 251 27 1 [40]
191: 87 314 1 [40]
32: 27 226 1 [40]
33: 226 27 1 [40]
32: 29 314 1 [40]
33: 314 29 1 [40]
12: 76 27 1 [40]
102: 226 76 1 [40]
198: 226 246 1 [40]
32: 187 226 1 [40]
102: 277 27 1 [40]
42: 277 246 1 [40]
23: 290 27 1 [40]
31: 290 27 1 [40]
23: 246 27 1 [40]
23: 56 27 1 [40]
123: 290 27 1 [40]
25: 27 226 1 [40]
25: 27 226 1 [40]
123: 290 27 1 [40]
30: 76 246 1 [40]
31: 76 98 1 [40]
33: 98 76 1 [40]
80: 87 27 1 [40]
25: 290 27 1 [40]
25: 14 98 1 [41]
94: 87 251 1 [41]
23: 290 98 1 [41]
31: 290 226 1 [41]
31: 226 290 1 [41]
223: 251 27 1 [41]
223: 251 187 1 [41]
223: 187 251 1 [41]
210: 246 29 1 [41]
121: 251 32 1 [41]
121: 251 28 1 [41]
121: 32 251 1 [41]
121: 28 251 1 [41]
121: 32 28 1 [41]
121: 28 32 1 [41]
80: 76 174 1 [41]
210: 251 29 1 [41]
123: 76 27 1 [41]
102: 23 98 1 [41]
123: 76 27 1 [41]
102: 306 98 1 [41]
132: 306 260 1 [41]
121: 76 98 1 [41]
42: 114 76 1 [41]
80: 76 174 1 [41]
212: 187 29 1 [41]
66: 251 29 1 [41]
223: 27 251 1 [41]
223: 27 251 1 [41]
223: 27 76 1 [41]
22: 17 27 1 [41]
223: 76 98 1 [41]
94: 141 246 1 [41]
31: 141 114 1 [41]
66: 251 27 1 [41]
121: 174 76 1 [41]
120: 23 251 1 [41]
210: 251 29 1 [41]
22: 277 246 1 [41]
22: 42 174 1 [41]
34: 89 56 1 [41]
223: 27 251 1 [41]
223: 27 251 1 [41]
150: 27 251 1 [41]
65: 27 290 1 [41]
123: 290 251 1 [41]
198: 98 27 1 [41]
31: 76 27 1 [41]
33: 27 76 1 [41]
40: 177 98 1 [41]
25: 226 98 1 [41]
66: 27 251 1 [41]
123: 290 27 1 [41]
191: 246 99 1 [41]
102: 298 27 1 [41]
31: 207 98 1 [41]
31: 98 207 1 [41]
24: 3 98 1 [41]
121: 119 98 1 [41]
223: 286 161 1 [41]
223: 161 286 1 [41]
123: 290 251 1 [41]
12: 76 27 1 [41]
174: 187 27 1 [41]
123: 98 27 1 [41]
81: 251 27 1 [41]
123: 76 27 1 [41]
95: 76 27 1 [41]
31: 87 27 1 [41]
31: 27 87 1 [41]
223: 290 27 1 [41]
140: 98 23 1 [41]
123: 76 98 1 [41]
12: 76 27 1 [41]
70: 224 98 1 [41]
81: 260 290 1 [41]
160: 87 246 1 [41]
81: 251 27 1 [41]
191: 298 98 1 [41]
25: 290 76 1 [41]
24: 290 23 1 [41]
32: 114 141 1 [41]
33: 141 114 1 [41]
32: 114 95 1 [41]
33: 95 114 1 [41]
84: 260 192 1 [41]
84: 56 192 1 [41]
192: 98 76 1 [41]
111: 290 193 1 [41]
111: 290 284 1 [41]
111: 226 27 1 [41]
34: 27 98 1 [41]
22: 76 27 1 [41]
24: 56 27 1 [41]
102: 27 87 1 [41]
102: 298 246 1 [41]
223: 27 290 1 [41]
130: 246 98 1 [41]
102: 306 27 1 [41]
95: 277 290 1 [41]
81: 56 290 1 [41]
121: 298 246 1 [41]
111: 3 98 1 [41]
22: 290 27 1 [41]
122: 89 27 1 [41]
150: 89 98 1 [41]
121: 27 246 1 [41]
121: 27 246 1 [41]
31: 290 246 1 [41]
31: 246 290 1 [41]
13: 246 27 1 [41]
31: 290 98 1 [41]
31: 98 290 1 [41]
31: 290 246 1 [41]
31: 246 290 1 [41]
40: 174 286 1 [41]
22: 174 98 1 [41]
25: 87 27 1 [41]
223: 246 27 1 [41]
223: 27 246 1 [41]
123: 290 246 1 [41]
123: 290 187 1 [41]
152: 27 251 1 [41]
222: 27 290 1 [41]
70: 193 87 1 [41]
194: 27 290 1 [41]
122: 32 27 1 [41]
122: 35 27 1 [41]
121: 32 35 1 [41]
121: 35 32 1 [41]
223: 27 35 1 [41]
223: 27 28 1 [41]
223: 27 35 1 [41]
223: 27 28 1 [41]
150: 76 98 1 [41]
31: 87 98 1 [41]
31: 98 87 1 [41]
191: 87 98 1 [41]
80: 87 98 1 [41]
14: 87 27 1 [41]
220: 27 187 1 [41]
220: 27 246 1 [41]
32: 98 27 1 [41]
33: 27 98 1 [41]
31: 87 27 1 [41]
31: 27 87 1 [41]
64: 66 56 1 [41]
23: 127 56 1 [41]
23: 127 260 1 [41]
23: 127 27 1 [41]
64: 211 98 1 [41]
223: 187 27 1 [41]
111: 32 98 1 [41]
111: 35 98 1 [41]
112: 32 27 1 [41]
112: 35 27 1 [41]
111: 32 98 1 [41]
111: 35 98 1 [41]
195: 76 246 1 [41]
94: 76 98 1 [41]
150: 76 98 1 [41]
73: 76 174 1 [41]
64: 76 174 1 [41]
173: 290 56 1 [41]
123: 187 76 1 [41]
94: 207 290 1 [41]
73: 229 27 1 [41]
90: 166 192 1 [41]
25: 290 27 1 [41]
223: 246 187 1 [41]
112: 35 32 1 [41]
112: 32 35 1 [41]
123: 35 27 1 [41]
123: 32 27 1 [41]
102: 134 290 1 [41]
195: 17 246 1 [41]
23: 76 98 1 [41]
173: 246 76 1 [41]
65: 98 246 1 [41]
140: 27 187 1 [41]
198: 76 27 1 [41]
123: 76 27 1 [41]
123: 76 27 1 [41]
32: 76 56 1 [41]
33: 56 76 1 [41]
111: 202 98 1 [41]
223: 225 27 1 [41]
223: 225 56 1 [41]
52: 290 27 1 [41]
22: 266 98 1 [41]
70: 277 27 1 [41]
195: 298 246 1 [41]
31: 299 290 1 [41]
31: 290 299 1 [41]
73: 299 290 1 [41]
212: 119 98 1 [41]
94: 207 290 1 [41]
102: 35 76 1 [41]
102: 290 98 1 [41]
14: 246 27 1 [41]
14: 246 27 1 [41]
151: 27 246 1 [41]
31: 76 95 1 [41]
31: 95 76 1 [41]
23: 76 27 1 [41]
212: 76 98 1 [41]
130: 92 246 1 [41]
94: 134 290 1 [41]
94: 207 290 1 [41]
102: 98 27 1 [41]
191: 98 27 1 [41]
130: 98 310 1 [41]
130: 98 193 1 [41]
102: 98 76 1 [41]
12: 246 187 1 [41]
102: 290 98 1 [41]
111: 290 193 1 [41]
111: 290 284 1 [41]
112: 32 27 1 [41]
112: 35 27 1 [41]
223: 32 35 1 [41]
223: 35 32 1 [41]
150: 98 260 1 [41]
150: 98 56 1 [41]
192: 76 98 1 [41]
112: 32 27 1 [41]
112: 35 27 1 [41]
223: 290 32 1 [41]
223: 290 35 1 [41]
223: 290 46 1 [41]
223: 187 246 1 [41]
12: 98 27 1 [41]
31: 76 27 1 [41]
33: 27 76 1 [41]
140: 226 76 1 [41]
33: 246 251 1 [41]
32: 251 246 1 [41]
33: 251 246 1 [41]
32: 246 251 1 [41]
23: 229 98 1 [41]
121: 35 76 1 [41]
101: 290 251 1 [41]
101: 290 56 1 [41]
101: 141 290 1 [41]
81: 290 56 1 [41]
81: 290 260 1 [41]
64: 258 98 1 [41]
81: 260 77 1 [41]
81: 77 260 1 [41]
171: 246 27 1 [41]
81: 187 56 1 [41]
81: 187 246 1 [41]
81: 187 56 1 [41]
81: 187 246 1 [41]
211: 98 76 1 [41]
195: 42 246 1 [41]
31: 290 27 1 [41]
94: 27 87 1 [41]
94: 27 298 1 [41]
22: 174 298 1 [41]
211: 290 246 1 [41]
102: 290 27 1 [41]
54: 56 290 1 [41]
54: 260 290 1 [41]
81: 98 290 1 [41]
122: 298 246 1 [41]
81: 98 290 1 [41]
223: 35 251 1 [41]
223: 32 251 1 [41]
171: 27 187 1 [41]
171: 27 246 1 [41]
171: 27 56 1 [41]
150: 290 246 1 [41]
32: 290 246 1 [41]
33: 246 290 1 [41]
223: 246 187 1 [41]
223: 187 246 1 [41]
195: 298 246 1 [41]
33: 290 27 1 [41]
32: 27 290 1 [41]
12: 290 27 1 [41]
223: 32 27 1 [41]
223: 35 27 1 [41]
223: 32 35 1 [41]
223: 35 32 1 [41]
122: 246 27 1 [41]
198: 246 27 1 [41]
223: 290 246 1 [41]
223: 32 27 1 [41]
223: 35 27 1 [41]
223: 32 35 1 [41]
223: 35 32 1 [41]
223: 27 263 1 [41]
102: 277 290 1 [41]
223: 27 32 1 [41]
223: 27 35 1 [41]
223: 32 27 1 [41]
223: 35 27 1 [41]
223: 32 35 1 [41]
223: 35 32 1 [41]
223: 246 187 1 [41]
223: 187 246 1 [41]
120: 251 27 1 [41]
81: 32 27 1 [41]
81: 28 27 1 [41]
25: 27 246 1 [41]
90: 95 290 1 [41]
102: 134 8 1 [41]
22: 141 98 1 [41]
102: 141 298 1 [41]
102: 141 87 1 [41]
150: 211 251 1 [41]
14: 187 56 1 [41]
42: 290 56 1 [41]
42: 290 260 1 [41]
150: 211 251 1 [41]
81: 27 251 1 [41]
25: 251 246 1 [41]
102: 17 27 1 [41]
31: 28 56 1 [41]
31: 32 56 1 [41]
223: 229 27 1 [41]
223: 27 229 1 [41]
31: 187 27 1 [41]
101: 187 8 1 [41]
112: 105 27 1 [41]
212: 246 56 1 [41]
195: 134 246 1 [41]
67: 60 290 1 [41]
25: 76 27 1 [41]
111: 298 27 1 [41]
33: 277 27 1 [41]
32: 27 277 1 [41]
81: 290 98 1 [41]
81: 98 290 1 [41]
213: 246 187 1 [41]
23: 17 95 1 [41]
223: 27 290 1 [41]
94: 290 187 1 [41]
121: 187 27 1 [41]
102: 187 32 1 [41]
170: 98 35 1 [41]
112: 56 27 1 [41]
112: 27 56 1 [41]
72: 87 98 1 [41]
102: 78 27 1 [41]
122: 78 98 1 [41]
111: 187 76 1 [41]
102: 306 98 1 [41]
23: 76 246 1 [41]
23: 76 189 1 [41]
31: 76 246 1 [41]
31: 76 189 1 [41]
25: 226 27 1 [41]
90: 286 290 1 [41]
23: 299 298 1 [41]
130: 298 246 1 [41]
34: 298 98 1 [41]
81: 193 87 1 [41]
81: 87 193 1 [41]
191: 251 56 1 [41]
22: 310 98 1 [41]
213: 27 246 1 [41]
120: 27 251 1 [41]
191: 251 56 1 [41]
65: 251 56 1 [41]
121: 290 56 1 [41]
111: 105 27 1 [41]
80: 246 27 1 [41]
111: 95 17 1 [41]
95: 27 141 1 [41]
102: 290 87 1 [41]
31: 290 27 1 [41]
111: 290 246 1 [41]
31: 76 27 1 [41]
33: 27 76 1 [41]
182: 76 98 1 [41]
94: 290 98 1 [41]
0: 141 290 1 [41]
223: 98 27 1 [41]
223: 98 251 1 [41]
122: 98 314 1 [41]
120: 27 251 1 [41]
170: 298 98 1 [41]
170: 76 98 1 [41]
173: 27 98 1 [41]
80: 246 27 1 [41]
111: 105 27 1 [41]
94: 202 98 1 [41]
23: 290 27 1 [41]
95: 27 290 1 [41]
102: 276 242 1 [41]
223: 98 27 1 [41]
32: 290 98 1 [41]
23: 298 98 1 [41]
190: 246 27 1 [41]
200: 298 251 1 [41]
198: 298 27 1 [41]
90: 3 98 1 [41]
94: 135 160 1 [41]
192: 98 148 1 [41]
223: 32 246 1 [41]
223: 28 246 1 [41]
223: 32 246 1 [41]
223: 28 246 1 [41]
173: 32 246 1 [41]
173: 28 246 1 [41]
132: 83 246 1 [41]
171: 298 246 1 [41]
198: 251 27 1 [41]
32: 34 56 1 [41]
101: 46 246 1 [41]
173: 310 246 1 [41]
102: 76 22 1 [41]
191: 98 56 1 [41]
173: 298 290 1 [41]
173: 76 290 1 [41]
23: 290 76 1 [41]
111: 134 98 1 [41]
195: 134 246 1 [41]
223: 153 83 1 [41]
170: 56 246 1 [41]
34: 83 246 1 [41]
112: 246 27 1 [41]
33: 246 98 1 [41]
32: 98 246 1 [41]
112: 251 56 1 [41]
223: 27 251 1 [41]
190: 46 98 1 [41]
23: 27 229 1 [41]
34: 83 246 1 [41]
84: 246 248 1 [41]
132: 154 246 1 [41]
120: 187 246 1 [41]
212: 246 56 1 [41]
23: 290 27 1 [41]
198: 98 27 1 [41]
30: 133 98 1 [41]
191: 187 251 1 [41]
112: 251 27 1 [41]
101: 246 27 1 [41]
198: 251 27 1 [41]
102: 290 98 1 [41]
201: 46 98 1 [41]
195: 46 246 1 [41]
25: 310 98 1 [41]
25: 193 98 1 [41]
34: 83 153 1 [41]
122: 290 35 1 [41]
30: 27 187 1 [41]
30: 27 246 1 [41]
30: 27 56 1 [41]
34: 56 246 1 [41]
121: 27 98 1 [41]
71: 35 27 1 [41]
71: 32 27 1 [41]
71: 187 27 1 [41]
73: 141 56 1 [41]
223: 246 83 1 [41]
22: 286 27 1 [41]
50: 98 27 1 [41]
200: 290 56 1 [41]
11: 286 98 1 [41]
64: 62 98 1 [41]
23: 193 90 1 [41]
31: 277 314 1 [41]
71: 35 27 1 [41]
23: 246 27 1 [41]
223: 246 27 1 [41]
102: 27 98 1 [41]
25: 76 27 1 [41]
223: 246 27 1 [41]
193: 246 27 1 [41]
191: 76 246 1 [41]
90: 76 290 1 [41]
221: 76 246 1 [41]
140: 95 246 1 [41]
22: 229 27 1 [41]
23: 202 98 1 [41]
193: 76 246 1 [41]
193: 76 189 1 [41]
54: 277 98 1 [41]
195: 277 246 1 [41]
25: 298 98 1 [41]
64: 223 27 1 [41]
71: 242 98 1 [41]
223: 27 76 1 [41]
223: 27 251 1 [41]
11: 246 27 1 [41]
223: 290 11 1 [41]
121: 286 290 1 [41]
25: 76 246 1 [41]
111: 51 98 1 [41]
150: 247 246 1 [41]
111: 234 246 1 [41]
150: 105 246 1 [41]
173: 114 98 1 [41]
223: 35 27 1 [41]
121: 56 290 1 [41]
81: 246 56 1 [41]
193: 246 27 1 [41]
100: 246 130 1 [41]
112: 290 27 1 [41]
122: 290 27 1 [41]
73: 95 27 1 [41]
223: 246 27 1 [41]
80: 298 290 1 [41]
102: 298 234 1 [41]
102: 298 51 1 [41]
22: 248 27 1 [41]
223: 35 27 1 [41]
223: 246 27 1 [41]
94: 42 193 1 [41]
70: 76 27 1 [41]
30: 121 56 1 [41]
182: 56 246 1 [41]
130: 98 95 1 [41]
121: 105 246 1 [41]
101: 8 27 1 [41]
95: 246 27 1 [41]
90: 27 298 1 [41]
94: 95 98 1 [41]
94: 56 298 1 [41]
90: 277 130 1 [41]
51: 277 290 1 [41]
23: 298 246 1 [41]
90: 114 234 1 [41]
23: 114 234 1 [41]
223: 246 27 1 [41]
111: 290 98 1 [41]
223: 246 27 1 [41]
223: 187 246 1 [41]
95: 246 290 1 [41]
95: 246 290 1 [41]
198: 78 246 1 [41]
66: 35 203 1 [41]
102: 246 298 1 [41]
102: 246 234 1 [41]
20: 246 27 1 [41]
81: 246 248 1 [41]
64: 233 27 1 [41]
24: 235 234 1 [41]
41: 286 290 1 [41]
81: 299 290 1 [41]
173: 290 246 1 [41]
23: 290 246 1 [41]
223: 246 27 1 [41]
150: 246 27 1 [41]
150: 246 27 1 [41]
73: 66 290 1 [41]
223: 251 56 1 [41]
223: 35 56 1 [41]
100: 290 246 1 [41]
73: 280 290 1 [41]
34: 246 98 1 [41]
102: 105 290 1 [41]
23: 246 290 1 [41]
140: 246 27 1 [41]
31: 286 105 1 [42]
31: 105 286 1 [42]
22: 298 193 1 [42]
223: 246 27 1 [42]
191: 14 98 1 [42]
200: 286 98 1 [42]
80: 51 290 1 [42]
23: 246 98 1 [42]
170: 290 246 1 [42]
223: 35 27 1 [42]
23: 119 98 1 [42]
22: 106 105 1 [42]
193: 174 290 1 [42]
101: 98 290 1 [42]
23: 98 290 1 [42]
101: 268 98 1 [42]
31: 290 35 1 [42]
31: 290 27 1 [42]
31: 290 28 1 [42]
33: 35 290 1 [42]
33: 27 290 1 [42]
33: 28 290 1 [42]
121: 298 246 1 [42]
121: 298 189 1 [42]
80: 99 290 1 [42]
111: 70 76 1 [42]
223: 35 27 1 [42]
223: 246 290 1 [42]
25: 35 27 1 [42]
102: 56 193 1 [42]
14: 56 27 1 [42]
111: 35 98 1 [42]
140: 246 56 1 [42]
140: 246 27 1 [42]
94: 114 290 1 [42]
223: 98 119 1 [42]
22: 141 98 1 [42]
20: 246 290 1 [42]
23: 211 98 1 [42]
23: 98 246 1 [42]
12: 246 174 1 [42]
121: 325 290 1 [42]
80: 193 87 1 [42]
24: 298 193 1 [42]
223: 246 27 1 [42]
223: 246 27 1 [42]
122: 246 98 1 [42]
94: 253 248 1 [42]
197: 17 98 1 [42]
140: 66 98 1 [42]
66: 246 99 1 [42]
31: 177 98 1 [42]
94: 253 246 1 [42]
23: 276 246 1 [42]
173: 298 98 1 [42]
91: 56 119 1 [42]
182: 42 98 1 [42]
223: 35 27 1 [42]
198: 251 290 1 [42]
122: 35 28 1 [42]
122: 35 32 1 [42]
23: 290 98 1 [42]
80: 35 27 1 [42]
22: 226 98 1 [42]
223: 35 27 1 [42]
173: 141 246 1 [42]
173: 141 189 1 [42]
102: 246 290 1 [42]
152: 98 246 1 [42]
122: 286 76 1 [42]
23: 290 35 1 [42]
23: 290 27 1 [42]
23: 290 28 1 [42]
23: 248 98 1 [42]
23: 248 290 1 [42]
41: 298 286 1 [42]
223: 35 27 1 [42]
223: 35 27 1 [42]
32: 286 56 1 [42]
33: 56 286 1 [42]
25: 290 98 1 [42]
122: 35 27 1 [42]
120: 134 310 1 [42]
120: 134 193 1 [42]
31: 286 298 1 [42]
31: 298 286 1 [42]
71: 280 27 1 [42]
223: 246 27 1 [42]
223: 35 27 1 [42]
42: 32 28 1 [42]
42: 28 32 1 [42]
102: 290 193 1 [42]
102: 290 284 1 [42]
210: 32 246 1 [42]
210: 28 246 1 [42]
41: 226 290 1 [42]
90: 27 87 1 [42]
223: 246 56 1 [42]
102: 106 246 1 [42]
22: 114 246 1 [42]
94: 286 290 1 [42]
210: 32 246 1 [42]
210: 28 246 1 [42]
73: 242 187 1 [42]
31: 56 27 1 [42]
31: 27 56 1 [42]
23: 298 27 1 [42]
25: 298 290 1 [42]
25: 286 298 1 [42]
81: 290 27 1 [42]
223: 35 27 1 [42]
12: 35 27 1 [42]
223: 27 35 1 [42]
223: 35 27 1 [42]
223: 246 27 1 [42]
191: 114 38 1 [42]
31: 226 56 1 [42]
31: 56 226 1 [42]
112: 234 98 1 [42]
65: 290 27 1 [42]
102: 56 290 1 [42]
213: 246 56 1 [42]
111: 298 27 1 [42]
30: 98 56 1 [42]
12: 70 290 1 [42]
23: 233 290 1 [42]
223: 35 27 1 [42]
32: 290 27 1 [42]
33: 27 290 1 [42]
223: 290 27 1 [42]
32: 290 27 1 [42]
223: 27 290 1 [42]
80: 46 290 1 [42]
70: 46 27 1 [42]
22: 246 27 1 [42]
23: 246 310 1 [42]
23: 310 246 1 [42]
42: 290 32 1 [42]
42: 290 28 1 [42]
90: 260 87 1 [42]
123: 290 98 1 [42]
94: 298 290 1 [42]
23: 98 298 1 [42]
70: 290 56 1 [42]
223: 290 27 1 [42]
223: 290 27 1 [42]
192: 290 27 1 [42]
223: 290 27 1 [42]
192: 290 27 1 [42]
190: 290 246 1 [42]
120: 98 76 1 [42]
23: 290 27 1 [42]
23: 299 298 1 [42]
223: 246 56 1 [42]
73: 290 27 1 [42]
65: 35 27 1 [42]
23: 27 246 1 [42]
14: 27 246 1 [42]
73: 298 290 1 [42]
32: 76 27 1 [42]
33: 27 76 1 [42]
65: 35 27 1 [42]
22: 76 153 1 [42]
94: 98 310 1 [42]
101: 141 98 1 [42]
102: 299 290 1 [42]
14: 27 246 1 [42]
223: 246 27 1 [42]
25: 290 27 1 [42]
121: 27 22 1 [42]
94: 286 246 1 [42]
123: 286 98 1 [42]
12: 246 27 1 [42]
52: 242 187 1 [42]
102: 242 187 1 [42]
121: 246 22 1 [42]
23: 34 56 1 [42]
181: 246 248 1 [42]
95: 290 27 1 [42]
101: 76 174 1 [42]
173: 298 27 1 [42]
23: 34 56 1 [42]
223: 3 83 1 [42]
23: 290 27 1 [42]
160: 76 153 1 [42]
102: 246 3 1 [42]
102: 3 246 1 [42]
23: 129 8 1 [42]
90: 27 56 1 [42]
73: 161 187 1 [42]
34: 246 98 1 [42]
90: 27 290 1 [42]
33: 298 98 1 [42]
32: 98 298 1 [42]
122: 134 277 1 [42]
225: 246 27 1 [42]
225: 246 290 1 [42]
32: 246 27 1 [42]
33: 27 246 1 [42]
225: 246 290 1 [42]
200: 203 98 1 [42]
24: 290 95 1 [42]
24: 98 95 1 [42]
100: 98 246 1 [42]
102: 56 246 1 [42]
73: 290 27 1 [42]
102: 242 187 1 [42]
196: 214 139 1 [42]
196: 214 219 1 [42]
196: 214 215 1 [42]
41: 3 298 1 [42]
223: 35 27 1 [42]
112: 35 187 1 [42]
70: 35 290 1 [42]
81: 299 234 1 [42]
81: 234 299 1 [42]
73: 27 290 1 [42]
198: 56 98 1 [42]
198: 260 98 1 [42]
81: 56 35 1 [42]
81: 35 56 1 [42]
32: 114 246 1 [42]
33: 246 114 1 [42]
102: 27 246 1 [42]
223: 187 56 1 [42]
0: 290 27 1 [42]
223: 174 3 1 [42]
121: 134 290 1 [42]
80: 76 98 1 [42]
34: 27 98 1 [42]
102: 290 98 1 [42]
73: 95 27 1 [42]
102: 8 290 1 [42]
102: 174 76 1 [42]
23: 27 246 1 [42]
111: 246 248 1 [42]
31: 311 98 1 [42]
50: 246 27 1 [42]
80: 311 98 1 [42]
41: 76 246 1 [42]
41: 76 56 1 [42]
41: 76 27 1 [42]
22: 290 27 1 [42]
24: 246 290 1 [42]
112: 141 98 1 [42]
223: 141 290 1 [42]
22: 299 234 1 [42]
174: 290 27 1 [42]
22: 298 234 1 [42]
170: 35 27 1 [42]
122: 27 290 1 [42]
73: 95 27 1 [42]
94: 25 27 1 [42]
223: 27 35 1 [42]
191: 290 27 1 [42]
25: 298 98 1 [42]
122: 27 290 1 [42]
14: 27 290 1 [42]
223: 246 27 1 [42]
173: 298 246 1 [42]
173: 298 27 1 [42]
23: 28 56 1 [42]
13: 76 98 1 [42]
223: 246 27 1 [42]
121: 314 22 1 [42]
123: 95 98 1 [42]
123: 95 166 1 [42]
212: 248 246 1 [42]
223: 35 27 1 [42]
200: 3 98 1 [42]
81: 246 27 1 [42]
81: 27 246 1 [42]
81: 246 56 1 [42]
81: 56 246 1 [42]
81: 27 56 1 [42]
81: 56 27 1 [42]
70: 106 27 1 [42]
112: 187 246 1 [42]
130: 246 290 1 [42]
23: 298 246 1 [42]
122: 246 290 1 [42]
34: 246 27 1 [42]
152: 98 246 1 [42]
122: 298 246 1 [42]
73: 161 187 1 [42]
25: 27 290 1 [42]
81: 235 103 1 [42]
81: 103 235 1 [42]
122: 290 27 1 [42]
22: 229 27 1 [42]
212: 246 83 1 [42]
22: 246 98 1 [42]
152: 98 246 1 [42]
101: 298 246 1 [42]
31: 76 286 1 [42]
31: 286 76 1 [42]
198: 260 98 1 [42]
198: 56 98 1 [42]
122: 3 246 1 [42]
31: 76 98 1 [42]
33: 98 76 1 [42]
223: 35 27 1 [42]
210: 35 32 1 [42]
210: 35 28 1 [42]
170: 246 290 1 [42]
20: 286 27 1 [42]
60: 290 27 1 [42]
14: 27 35 1 [42]
14: 246 27 1 [42]
14: 246 298 1 [42]
14: 35 27 1 [42]
70: 298 35 1 [42]
70: 298 27 1 [42]
11: 76 98 1 [42]
73: 76 27 1 [42]
14: 27 35 1 [42]
73: 298 27 1 [42]
223: 35 27 1 [42]
141: 246 27 1 [42]
102: 95 76 1 [42]
22: 290 27 1 [42]
11: 298 27 1 [42]
31: 76 290 1 [42]
31: 290 76 1 [42]
173: 76 27 1 [42]
23: 290 27 1 [42]
94: 98 246 1 [42]
31: 98 27 1 [42]
22: 3 98 1 [42]
94: 3 246 1 [42]
80: 76 290 1 [42]
80: 76 174 1 [42]
32: 95 56 1 [42]
23: 95 226 1 [42]
32: 95 98 1 [42]
33: 98 95 1 [42]
160: 290 35 1 [42]
32: 95 27 1 [42]
33: 27 95 1 [42]
121: 290 27 1 [42]
32: 246 248 1 [42]
32: 95 27 1 [42]
33: 27 95 1 [42]
32: 95 27 1 [42]
33: 27 95 1 [42]
65: 35 27 1 [42]
31: 299 27 1 [42]
31: 27 299 1 [42]
23: 27 95 1 [42]
31: 95 27 1 [42]
70: 95 27 1 [42]
41: 78 95 1 [42]
32: 95 27 1 [42]
33: 27 95 1 [42]
32: 95 27 1 [42]
32: 27 95 1 [42]
33: 95 27 1 [42]
121: 290 27 1 [42]
102: 76 290 1 [42]
171: 306 90 1 [42]
32: 27 95 1 [42]
33: 95 27 1 [42]
73: 290 246 1 [42]
150: 246 248 1 [42]
41: 95 76 1 [42]
200: 89 98 1 [42]
22: 246 61 1 [42]
84: 95 27 1 [42]
23: 95 290 1 [42]
22: 290 35 1 [42]
41: 105 95 1 [42]
41: 95 27 1 [42]
41: 87 95 1 [42]
32: 27 187 1 [42]
33: 187 27 1 [42]
80: 246 248 1 [42]
22: 298 290 1 [42]
182: 290 27 1 [42]
170: 290 27 1 [42]
67: 298 27 1 [42]
73: 95 27 1 [42]
150: 76 290 1 [42]
24: 76 27 1 [42]
200: 89 98 1 [42]
23: 99 98 1 [42]
73: 95 290 1 [42]
132: 98 105 1 [42]
130: 174 76 1 [42]
223: 98 286 1 [43]
70: 299 27 1 [43]
73: 290 27 1 [43]
24: 27 290 1 [43]
32: 23 290 1 [43]
33: 290 23 1 [43]
95: 27 286 1 [43]
70: 98 27 1 [43]
121: 35 298 1 [43]
67: 98 246 1 [43]
73: 298 27 1 [43]
12: 260 27 1 [43]
24: 27 290 1 [43]
112: 266 27 1 [43]
70: 46 27 1 [43]
73: 286 27 1 [43]
71: 76 98 1 [43]
12: 27 119 1 [43]
212: 27 98 1 [43]
192: 17 98 1 [43]
95: 27 290 1 [43]
23: 290 95 1 [43]
23: 290 78 1 [43]
23: 290 282 1 [43]
13: 290 246 1 [43]
32: 306 56 1 [43]
33: 56 306 1 [43]
32: 76 27 1 [43]
93: 76 98 1 [43]
73: 286 27 1 [43]
25: 76 27 1 [43]
32: 76 27 1 [43]
33: 27 76 1 [43]
32: 76 27 1 [43]
33: 27 76 1 [43]
93: 119 98 1 [43]
173: 105 27 1 [43]
120: 35 76 1 [43]
121: 177 27 1 [43]
223: 27 251 1 [43]
181: 246 248 1 [43]
23: 246 98 1 [43]
190: 246 98 1 [43]
34: 282 290 1 [43]
73: 298 27 1 [43]
160: 286 76 1 [43]
112: 27 98 1 [43]
73: 105 27 1 [43]
23: 141 310 1 [43]
23: 141 193 1 [43]
24: 27 290 1 [43]
25: 233 246 1 [43]
201: 98 27 1 [43]
72: 105 27 1 [43]
31: 105 290 1 [43]
201: 211 98 1 [43]
199: 290 27 1 [43]
73: 95 27 1 [43]
112: 98 246 1 [43]
203: 180 98 1 [43]
32: 235 234 1 [43]
33: 234 235 1 [43]
32: 235 310 1 [43]
32: 235 193 1 [43]
33: 310 235 1 [43]
33: 193 235 1 [43]
31: 112 98 1 [43]
140: 233 246 1 [43]
94: 46 233 1 [43]
31: 98 112 1 [43]
25: 95 27 1 [43]
25: 141 27 1 [43]
31: 234 112 1 [43]
223: 28 246 1 [43]
223: 32 246 1 [43]
223: 246 28 1 [43]
223: 246 32 1 [43]
112: 27 32 1 [43]
112: 27 28 1 [43]
23: 290 27 1 [43]
25: 76 298 1 [43]
95: 98 87 1 [43]
101: 246 56 1 [43]
32: 98 119 1 [43]
73: 298 98 1 [43]
22: 35 27 1 [43]
223: 298 27 1 [43]
190: 87 98 1 [43]
31: 87 98 1 [43]
84: 233 280 1 [43]
25: 87 98 1 [43]
25: 297 98 1 [43]
160: 27 290 1 [43]
73: 290 27 1 [43]
