% Recoded by KEDSmonths, Sun Nov 28 12:48:43 2004
*vertices 174
31: 172 5 1 [75]
223: 75 74 1 [75]
223: 75 74 1 [75]
51: 164 74 1 [75]
101: 164 74 1 [75]
23: 74 75 1 [75]
223: 75 74 1 [75]
160: 75 74 1 [75]
101: 164 5 1 [75]
101: 164 77 1 [75]
223: 74 55 1 [75]
223: 75 74 1 [75]
121: 143 90 1 [75]
121: 143 74 1 [75]
121: 143 90 1 [75]
121: 143 74 1 [75]
121: 115 118 1 [75]
11: 74 75 1 [75]
223: 74 75 1 [75]
223: 74 75 1 [75]
23: 82 142 1 [75]
65: 74 75 1 [75]
173: 74 75 1 [75]
25: 78 75 1 [75]
72: 91 50 1 [75]
223: 75 74 1 [75]
122: 75 74 1 [75]
223: 74 75 1 [75]
142: 143 87 1 [75]
223: 74 75 1 [75]
223: 74 75 1 [75]
23: 75 74 1 [75]
191: 77 74 1 [75]
102: 161 75 1 [75]
102: 161 74 1 [75]
13: 74 160 1 [75]
101: 75 74 1 [75]
31: 26 65 1 [75]
223: 75 74 1 [75]
223: 74 75 1 [75]
223: 74 75 1 [75]
121: 75 74 1 [75]
223: 74 75 1 [75]
223: 75 74 1 [75]
223: 75 74 1 [75]
211: 147 55 1 [75]
32: 164 147 1 [75]
223: 75 74 1 [75]
32: 75 161 1 [75]
223: 75 74 1 [75]
66: 91 160 1 [75]
223: 75 74 1 [75]
223: 87 74 1 [75]
31: 74 135 1 [75]
31: 75 135 1 [75]
31: 135 74 1 [75]
31: 135 75 1 [75]
32: 68 74 1 [75]
223: 75 74 1 [75]
31: 161 135 1 [75]
64: 74 50 1 [75]
22: 87 118 1 [76]
223: 75 74 1 [76]
223: 75 74 1 [76]
41: 160 82 1 [76]
23: 160 164 1 [76]
32: 164 81 1 [76]
132: 1 164 1 [76]
66: 77 91 1 [76]
191: 169 74 1 [76]
191: 107 74 1 [76]
192: 169 75 1 [76]
192: 107 75 1 [76]
23: 147 135 1 [76]
23: 147 87 1 [76]
202: 164 85 1 [76]
223: 75 74 1 [76]
223: 75 74 1 [76]
173: 75 74 1 [76]
23: 164 91 1 [76]
25: 164 156 1 [76]
223: 75 74 1 [76]
121: 156 90 1 [76]
121: 156 147 1 [76]
121: 156 74 1 [76]
223: 74 75 1 [76]
31: 85 161 1 [76]
31: 161 85 1 [76]
223: 75 74 1 [76]
121: 74 75 1 [76]
31: 74 132 1 [76]
222: 1 74 1 [76]
122: 75 74 1 [76]
41: 90 143 1 [76]
223: 75 74 1 [76]
73: 75 74 1 [76]
31: 161 74 1 [76]
95: 161 74 1 [76]
142: 90 55 1 [76]
32: 161 74 1 [76]
64: 74 5 1 [76]
121: 74 75 1 [76]
64: 141 90 1 [76]
12: 74 161 1 [76]
102: 75 74 1 [76]
94: 57 87 1 [76]
102: 75 161 1 [76]
64: 164 75 1 [76]
121: 164 6 1 [76]
91: 74 161 1 [76]
122: 74 103 1 [76]
201: 75 55 1 [76]
94: 74 161 1 [76]
22: 74 75 1 [76]
31: 1 85 1 [76]
23: 74 75 1 [76]
95: 75 74 1 [76]
121: 74 75 1 [76]
73: 118 5 1 [76]
32: 120 75 1 [76]
23: 75 161 1 [76]
31: 120 75 1 [76]
32: 160 68 1 [76]
111: 1 85 1 [76]
32: 3 164 1 [76]
73: 120 120 1 [76]
22: 74 75 1 [76]
95: 164 111 1 [76]
73: 57 16 1 [76]
121: 77 164 1 [76]
223: 75 34 1 [76]
192: 53 10 1 [76]
31: 3 50 1 [76]
32: 50 3 1 [76]
95: 164 91 1 [76]
121: 74 75 1 [76]
64: 164 3 1 [76]
121: 74 75 1 [76]
222: 61 22 1 [76]
122: 74 75 1 [76]
23: 74 86 1 [76]
32: 164 75 1 [76]
31: 75 164 1 [76]
160: 164 43 1 [76]
31: 161 74 1 [76]
53: 74 75 1 [76]
23: 164 74 1 [76]
64: 164 75 1 [76]
221: 120 91 1 [76]
23: 164 77 1 [76]
12: 120 91 1 [76]
23: 87 118 1 [76]
32: 50 105 1 [76]
31: 105 50 1 [76]
142: 75 74 1 [76]
23: 75 161 1 [76]
223: 75 74 1 [76]
32: 50 135 1 [76]
32: 120 153 1 [76]
24: 143 90 1 [76]
31: 164 156 1 [76]
66: 74 75 1 [76]
82: 82 77 1 [76]
94: 74 5 1 [76]
94: 74 75 1 [76]
73: 164 135 1 [76]
95: 1 119 1 [77]
95: 1 74 1 [77]
222: 154 75 1 [77]
31: 103 156 1 [77]
31: 135 164 1 [77]
31: 5 118 1 [77]
121: 147 164 1 [77]
32: 74 91 1 [77]
32: 120 135 1 [77]
211: 82 156 1 [77]
211: 156 82 1 [77]
23: 75 74 1 [77]
31: 53 135 1 [77]
82: 74 163 1 [77]
32: 143 147 1 [77]
31: 147 143 1 [77]
94: 3 118 1 [77]
95: 135 74 1 [77]
95: 172 74 1 [77]
32: 81 74 1 [77]
32: 74 81 1 [77]
31: 81 74 1 [77]
31: 74 81 1 [77]
41: 164 42 1 [77]
122: 75 74 1 [77]
94: 74 5 1 [77]
212: 87 135 1 [77]
32: 82 135 1 [77]
223: 75 74 1 [77]
31: 53 135 1 [77]
32: 135 53 1 [77]
32: 82 135 1 [77]
32: 164 82 1 [77]
32: 164 5 1 [77]
32: 164 77 1 [77]
32: 164 156 1 [77]
31: 156 164 1 [77]
31: 164 82 1 [77]
32: 82 164 1 [77]
32: 164 82 1 [77]
73: 161 118 1 [77]
12: 86 154 1 [77]
191: 5 135 1 [77]
212: 91 73 1 [77]
32: 1 126 1 [77]
121: 1 74 1 [77]
121: 1 119 1 [77]
64: 74 91 1 [77]
64: 91 74 1 [77]
111: 164 91 1 [77]
32: 90 143 1 [77]
111: 74 75 1 [77]
211: 154 75 1 [77]
211: 154 147 1 [77]
32: 135 74 1 [77]
32: 135 74 1 [77]
23: 74 135 1 [77]
71: 5 135 1 [77]
66: 74 75 1 [77]
121: 74 75 1 [77]
111: 74 75 1 [77]
31: 135 74 1 [77]
94: 120 5 1 [77]
65: 120 91 1 [77]
223: 103 50 1 [77]
32: 135 74 1 [77]
22: 82 5 1 [77]
22: 82 77 1 [77]
223: 75 74 1 [77]
182: 120 91 1 [77]
31: 82 156 1 [77]
32: 5 132 1 [77]
121: 120 120 1 [77]
42: 143 5 1 [77]
172: 75 74 1 [77]
223: 120 91 1 [77]
66: 164 120 1 [77]
23: 156 90 1 [77]
95: 74 120 1 [77]
223: 74 75 1 [77]
212: 156 164 1 [77]
32: 161 119 1 [77]
31: 161 119 1 [77]
121: 75 74 1 [77]
223: 75 74 1 [77]
31: 161 119 1 [77]
223: 75 74 1 [77]
223: 74 75 1 [77]
32: 5 132 1 [77]
31: 5 74 1 [77]
32: 119 155 1 [77]
223: 74 75 1 [77]
31: 5 74 1 [77]
223: 74 75 1 [77]
223: 75 74 1 [77]
223: 74 75 1 [77]
223: 75 74 1 [77]
23: 74 75 1 [77]
66: 75 74 1 [77]
94: 74 132 1 [77]
160: 164 91 1 [77]
122: 55 128 1 [77]
223: 160 91 1 [77]
223: 75 74 1 [77]
223: 75 74 1 [77]
223: 169 55 1 [77]
223: 107 55 1 [77]
223: 75 74 1 [77]
25: 74 75 1 [77]
223: 75 74 1 [77]
223: 75 74 1 [77]
223: 75 74 1 [77]
54: 164 82 1 [77]
82: 161 1 1 [77]
223: 75 74 1 [77]
32: 119 1 1 [77]
122: 75 74 1 [77]
223: 75 74 1 [77]
222: 23 103 1 [77]
31: 69 135 1 [78]
32: 135 69 1 [78]
223: 68 87 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
32: 77 160 1 [78]
223: 75 74 1 [78]
223: 74 75 1 [78]
31: 118 135 1 [78]
32: 135 118 1 [78]
25: 87 164 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
211: 75 147 1 [78]
82: 1 119 1 [78]
82: 119 1 1 [78]
223: 75 74 1 [78]
102: 68 164 1 [78]
223: 75 74 1 [78]
22: 74 75 1 [78]
223: 87 135 1 [78]
23: 68 74 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
223: 120 91 1 [78]
201: 164 90 1 [78]
71: 63 160 1 [78]
223: 68 119 1 [78]
223: 74 75 1 [78]
223: 75 74 1 [78]
72: 74 75 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
191: 147 5 1 [78]
66: 75 147 1 [78]
25: 5 120 1 [78]
25: 118 155 1 [78]
223: 74 75 1 [78]
94: 120 105 1 [78]
94: 105 120 1 [78]
223: 75 86 1 [78]
212: 153 82 1 [78]
223: 74 75 1 [78]
223: 75 74 1 [78]
223: 75 74 1 [78]
173: 5 5 1 [78]
32: 90 5 1 [78]
223: 75 74 1 [78]
23: 75 74 1 [78]
222: 74 75 1 [78]
223: 75 74 1 [78]
223: 74 75 1 [78]
66: 164 57 1 [78]
222: 74 75 1 [78]
223: 75 74 1 [78]
223: 74 75 1 [78]
212: 91 74 1 [78]
223: 120 87 1 [78]
223: 143 135 1 [78]
223: 164 135 1 [78]
223: 74 75 1 [78]
111: 74 75 1 [78]
212: 3 164 1 [78]
111: 74 75 1 [78]
150: 3 164 1 [78]
32: 1 85 1 [78]
182: 164 91 1 [78]
91: 135 5 1 [78]
94: 135 5 1 [78]
31: 146 164 1 [78]
121: 74 75 1 [78]
191: 172 5 1 [78]
32: 74 26 1 [78]
12: 119 1 1 [78]
73: 1 119 1 [78]
181: 74 164 1 [78]
181: 164 91 1 [78]
181: 164 91 1 [78]
95: 164 91 1 [78]
211: 74 87 1 [78]
212: 164 91 1 [78]
32: 105 5 1 [78]
22: 75 74 1 [78]
94: 77 164 1 [78]
201: 160 10 1 [78]
32: 74 147 1 [78]
31: 87 135 1 [78]
31: 50 164 1 [78]
32: 164 91 1 [78]
102: 128 118 1 [78]
42: 74 75 1 [78]
95: 161 143 1 [78]
223: 74 164 1 [78]
191: 75 74 1 [78]
81: 75 90 1 [78]
81: 75 74 1 [78]
223: 1 74 1 [78]
223: 75 74 1 [78]
32: 120 75 1 [78]
212: 91 164 1 [78]
66: 91 164 1 [78]
72: 164 91 1 [78]
41: 26 74 1 [78]
23: 26 74 1 [78]
211: 75 74 1 [78]
31: 74 26 1 [78]
32: 26 74 1 [78]
102: 164 147 1 [78]
102: 164 74 1 [78]
102: 164 5 1 [78]
223: 75 74 1 [78]
223: 74 86 1 [78]
222: 75 74 1 [78]
121: 90 75 1 [78]
121: 75 90 1 [78]
172: 91 5 1 [78]
223: 91 120 1 [78]
23: 5 161 1 [78]
212: 164 91 1 [78]
66: 147 164 1 [78]
223: 75 74 1 [78]
212: 91 164 1 [78]
32: 164 147 1 [78]
191: 164 91 1 [79]
212: 164 55 1 [79]
173: 74 75 1 [79]
32: 164 50 1 [79]
121: 164 91 1 [79]
122: 74 75 1 [79]
122: 75 74 1 [79]
31: 75 110 1 [79]
31: 50 164 1 [79]
32: 164 50 1 [79]
191: 164 91 1 [79]
95: 5 118 1 [79]
102: 5 120 1 [79]
95: 74 16 1 [79]
66: 164 91 1 [79]
212: 74 87 1 [79]
23: 164 91 1 [79]
160: 167 118 1 [79]
150: 135 118 1 [79]
223: 74 86 1 [79]
23: 91 147 1 [79]
23: 75 74 1 [79]
222: 75 74 1 [79]
31: 91 147 1 [79]
31: 147 91 1 [79]
12: 77 91 1 [79]
191: 90 156 1 [79]
223: 74 75 1 [79]
66: 147 164 1 [79]
212: 147 91 1 [79]
223: 90 164 1 [79]
212: 50 74 1 [79]
223: 154 75 1 [79]
222: 135 118 1 [79]
171: 135 118 1 [79]
32: 50 91 1 [79]
121: 74 164 1 [79]
223: 154 75 1 [79]
212: 50 74 1 [79]
223: 75 74 1 [79]
64: 26 14 1 [79]
22: 5 87 1 [79]
11: 75 74 1 [79]
122: 75 74 1 [79]
142: 135 118 1 [79]
212: 103 74 1 [79]
121: 160 74 1 [79]
132: 50 91 1 [79]
212: 74 87 1 [79]
223: 75 74 1 [79]
223: 74 154 1 [79]
223: 75 74 1 [79]
112: 74 118 1 [79]
172: 77 87 1 [79]
212: 103 74 1 [79]
222: 154 75 1 [79]
66: 74 87 1 [79]
32: 156 164 1 [79]
122: 75 74 1 [79]
32: 120 77 1 [79]
32: 74 77 1 [79]
82: 147 120 1 [79]
31: 22 112 1 [79]
223: 74 75 1 [79]
122: 164 134 1 [79]
82: 154 74 1 [79]
142: 74 75 1 [79]
22: 75 74 1 [79]
223: 75 74 1 [79]
132: 120 82 1 [79]
22: 74 164 1 [79]
222: 156 82 1 [79]
32: 81 135 1 [79]
122: 75 74 1 [79]
82: 135 146 1 [79]
22: 75 74 1 [79]
223: 75 74 1 [79]
222: 74 164 1 [79]
41: 164 77 1 [79]
102: 74 118 1 [79]
23: 75 74 1 [79]
23: 135 118 1 [79]
223: 74 75 1 [79]
122: 75 74 1 [79]
31: 164 128 1 [79]
23: 75 74 1 [79]
150: 75 118 1 [79]
121: 5 155 1 [79]
24: 118 135 1 [79]
42: 155 118 1 [79]
223: 154 86 1 [79]
223: 75 74 1 [79]
222: 154 75 1 [79]
211: 74 75 1 [79]
202: 87 74 1 [79]
122: 74 75 1 [79]
23: 5 161 1 [79]
160: 164 74 1 [79]
25: 74 75 1 [79]
223: 74 5 1 [79]
121: 91 164 1 [79]
211: 75 74 1 [79]
81: 74 135 1 [79]
25: 74 75 1 [79]
25: 75 74 1 [79]
211: 135 164 1 [79]
73: 75 154 1 [79]
23: 82 164 1 [79]
32: 74 132 1 [79]
22: 75 74 1 [79]
32: 82 105 1 [79]
222: 37 74 1 [79]
122: 75 74 1 [79]
102: 10 53 1 [79]
101: 87 160 1 [79]
221: 37 74 1 [79]
122: 75 154 1 [79]
23: 105 120 1 [79]
95: 74 90 1 [79]
31: 147 91 1 [79]
94: 164 91 1 [79]
32: 75 105 1 [79]
22: 135 118 1 [79]
82: 156 77 1 [80]
212: 74 164 1 [80]
102: 156 5 1 [80]
81: 156 120 1 [80]
23: 75 74 1 [80]
112: 3 105 1 [80]
32: 164 156 1 [80]
23: 87 74 1 [80]
122: 75 74 1 [80]
221: 164 156 1 [80]
191: 5 135 1 [80]
202: 87 74 1 [80]
121: 172 164 1 [80]
211: 74 75 1 [80]
223: 74 75 1 [80]
95: 105 135 1 [80]
171: 74 154 1 [80]
121: 75 74 1 [80]
142: 75 74 1 [80]
81: 5 82 1 [80]
81: 5 120 1 [80]
223: 75 74 1 [80]
191: 5 82 1 [80]
191: 5 120 1 [80]
94: 74 135 1 [80]
31: 164 135 1 [80]
31: 135 164 1 [80]
23: 87 5 1 [80]
222: 75 74 1 [80]
223: 75 74 1 [80]
102: 91 161 1 [80]
222: 75 74 1 [80]
223: 75 74 1 [80]
101: 74 75 1 [80]
23: 135 164 1 [80]
223: 74 75 1 [80]
122: 75 74 1 [80]
173: 12 75 1 [80]
212: 91 74 1 [80]
66: 91 74 1 [80]
23: 1 119 1 [80]
23: 1 74 1 [80]
212: 91 74 1 [80]
121: 1 164 1 [80]
23: 154 161 1 [80]
223: 154 7 1 [80]
223: 164 128 1 [80]
32: 91 74 1 [80]
223: 75 74 1 [80]
32: 156 135 1 [80]
191: 145 139 1 [80]
142: 74 116 1 [80]
181: 74 135 1 [80]
223: 75 74 1 [80]
71: 135 5 1 [80]
23: 119 1 1 [80]
94: 147 90 1 [80]
94: 147 74 1 [80]
94: 90 147 1 [80]
94: 90 74 1 [80]
94: 74 147 1 [80]
94: 74 90 1 [80]
223: 74 75 1 [80]
132: 164 154 1 [80]
22: 44 46 1 [80]
223: 74 75 1 [80]
94: 119 1 1 [80]
12: 119 1 1 [80]
31: 119 1 1 [80]
23: 112 169 1 [80]
23: 112 107 1 [80]
22: 154 86 1 [80]
73: 74 75 1 [80]
32: 55 147 1 [81]
31: 147 55 1 [81]
24: 112 135 1 [81]
31: 53 135 1 [81]
22: 87 74 1 [81]
22: 87 75 1 [81]
32: 164 50 1 [81]
23: 68 119 1 [81]
181: 74 161 1 [81]
150: 74 161 1 [81]
121: 53 74 1 [81]
223: 75 74 1 [81]
101: 55 164 1 [81]
81: 74 55 1 [81]
82: 135 50 1 [81]
23: 74 75 1 [81]
211: 74 87 1 [81]
211: 74 75 1 [81]
211: 74 87 1 [81]
53: 164 135 1 [81]
211: 74 135 1 [81]
223: 108 161 1 [81]
223: 108 91 1 [81]
211: 74 135 1 [81]
223: 74 75 1 [81]
223: 75 74 1 [81]
53: 143 156 1 [81]
31: 5 135 1 [81]
212: 91 50 1 [81]
223: 75 74 1 [81]
142: 90 24 1 [81]
122: 74 75 1 [81]
32: 42 135 1 [81]
221: 69 135 1 [81]
25: 135 118 1 [81]
223: 74 75 1 [81]
223: 75 74 1 [81]
223: 120 91 1 [81]
223: 75 74 1 [81]
31: 75 50 1 [81]
11: 147 91 1 [81]
66: 77 91 1 [81]
23: 75 74 1 [81]
66: 77 91 1 [81]
223: 75 74 1 [81]
182: 74 75 1 [81]
223: 74 75 1 [81]
211: 74 75 1 [81]
31: 156 82 1 [81]
31: 82 156 1 [81]
91: 1 76 1 [81]
121: 75 74 1 [81]
223: 74 75 1 [81]
31: 147 82 1 [81]
31: 147 75 1 [81]
31: 82 147 1 [81]
31: 82 75 1 [81]
31: 75 147 1 [81]
31: 75 82 1 [81]
31: 147 82 1 [81]
31: 147 75 1 [81]
31: 82 147 1 [81]
31: 82 75 1 [81]
31: 75 147 1 [81]
31: 75 82 1 [81]
22: 135 118 1 [81]
111: 119 1 1 [81]
23: 119 1 1 [81]
82: 160 135 1 [81]
121: 77 160 1 [81]
81: 76 74 1 [81]
31: 147 82 1 [81]
31: 82 147 1 [81]
31: 147 82 1 [81]
31: 82 147 1 [81]
142: 77 154 1 [81]
32: 153 155 1 [81]
31: 155 153 1 [81]
94: 1 119 1 [81]
94: 1 74 1 [81]
53: 82 5 1 [81]
111: 115 118 1 [81]
121: 75 74 1 [81]
81: 154 34 1 [81]
82: 164 135 1 [81]
142: 77 74 1 [81]
212: 115 132 1 [81]
111: 90 5 1 [81]
81: 147 82 1 [81]
81: 82 147 1 [81]
23: 75 74 1 [81]
66: 74 87 1 [81]
73: 156 5 1 [81]
23: 75 74 1 [81]
81: 160 82 1 [81]
81: 90 5 1 [81]
82: 77 160 1 [81]
81: 160 82 1 [81]
223: 75 74 1 [81]
23: 75 74 1 [81]
223: 75 74 1 [81]
73: 74 75 1 [81]
223: 75 74 1 [81]
22: 75 74 1 [81]
95: 164 75 1 [81]
95: 164 74 1 [81]
111: 120 120 1 [81]
25: 74 75 1 [81]
25: 75 74 1 [81]
222: 74 75 1 [81]
31: 10 135 1 [81]
31: 164 75 1 [81]
223: 75 74 1 [81]
223: 75 74 1 [81]
23: 120 82 1 [81]
81: 75 164 1 [81]
81: 164 75 1 [81]
32: 75 164 1 [81]
101: 120 74 1 [81]
94: 156 120 1 [81]
23: 103 74 1 [81]
223: 75 74 1 [81]
22: 74 75 1 [81]
73: 74 75 1 [81]
82: 50 75 1 [81]
31: 164 161 1 [81]
73: 50 75 1 [81]
72: 160 135 1 [81]
160: 164 74 1 [81]
223: 75 74 1 [81]
212: 154 90 1 [81]
11: 147 91 1 [81]
94: 110 77 1 [81]
192: 75 74 1 [81]
171: 164 110 1 [81]
53: 74 75 1 [81]
223: 75 74 1 [81]
66: 74 75 1 [81]
223: 119 74 1 [81]
95: 147 91 1 [81]
171: 110 164 1 [81]
102: 164 82 1 [81]
73: 75 135 1 [81]
95: 135 164 1 [81]
81: 74 26 1 [81]
95: 87 91 1 [81]
64: 103 172 1 [81]
111: 153 164 1 [81]
23: 75 74 1 [81]
142: 84 81 1 [81]
22: 87 74 1 [81]
51: 75 74 1 [81]
212: 91 164 1 [81]
223: 75 74 1 [81]
25: 75 74 1 [81]
94: 135 77 1 [82]
122: 77 120 1 [82]
25: 77 34 1 [82]
122: 5 77 1 [82]
182: 77 120 1 [82]
223: 77 120 1 [82]
223: 75 74 1 [82]
173: 164 77 1 [82]
25: 164 120 1 [82]
92: 77 153 1 [82]
66: 74 75 1 [82]
223: 164 120 1 [82]
94: 164 77 1 [82]
121: 74 75 1 [82]
102: 135 164 1 [82]
223: 75 74 1 [82]
22: 91 132 1 [82]
223: 160 5 1 [82]
31: 118 74 1 [82]
31: 118 75 1 [82]
122: 164 91 1 [82]
121: 74 75 1 [82]
66: 74 37 1 [82]
223: 75 74 1 [82]
11: 147 91 1 [82]
31: 164 107 1 [82]
32: 1 161 1 [82]
211: 75 74 1 [82]
223: 120 153 1 [82]
23: 87 118 1 [82]
42: 55 135 1 [82]
31: 55 135 1 [82]
32: 135 55 1 [82]
81: 164 111 1 [82]
24: 103 155 1 [82]
31: 5 77 1 [82]
11: 5 91 1 [82]
25: 164 125 1 [82]
212: 120 78 1 [82]
223: 77 78 1 [82]
223: 75 74 1 [82]
66: 75 74 1 [82]
31: 75 74 1 [82]
32: 3 153 1 [82]
32: 90 132 1 [82]
94: 74 75 1 [82]
32: 90 132 1 [82]
73: 164 103 1 [82]
81: 160 164 1 [82]
81: 77 164 1 [82]
223: 75 74 1 [82]
22: 164 78 1 [82]
25: 90 147 1 [82]
212: 164 91 1 [82]
102: 164 120 1 [82]
211: 164 156 1 [82]
81: 160 164 1 [82]
81: 77 164 1 [82]
121: 5 164 1 [82]
23: 75 74 1 [82]
31: 120 5 1 [82]
31: 5 120 1 [82]
64: 103 169 1 [82]
64: 103 107 1 [82]
31: 42 5 1 [82]
31: 5 42 1 [82]
122: 74 164 1 [82]
191: 160 120 1 [82]
122: 90 156 1 [82]
101: 120 120 1 [82]
51: 87 135 1 [82]
73: 74 75 1 [82]
25: 90 120 1 [82]
122: 90 164 1 [82]
223: 9 135 1 [82]
172: 87 77 1 [82]
172: 87 164 1 [82]
73: 160 74 1 [82]
73: 160 6 1 [82]
223: 161 77 1 [82]
212: 164 120 1 [82]
121: 164 78 1 [82]
82: 71 143 1 [82]
81: 161 172 1 [82]
191: 87 75 1 [82]
131: 5 161 1 [82]
122: 121 87 1 [82]
142: 75 74 1 [82]
121: 120 164 1 [82]
94: 120 5 1 [82]
223: 75 74 1 [82]
122: 75 74 1 [82]
91: 164 78 1 [82]
223: 77 120 1 [82]
122: 75 74 1 [82]
132: 160 69 1 [82]
32: 82 135 1 [82]
32: 147 135 1 [82]
102: 87 120 1 [82]
32: 155 105 1 [82]
32: 155 3 1 [82]
172: 10 77 1 [82]
64: 149 135 1 [82]
121: 74 91 1 [82]
223: 75 74 1 [82]
31: 26 164 1 [82]
82: 53 164 1 [82]
223: 74 75 1 [82]
73: 74 116 1 [82]
223: 74 75 1 [82]
142: 164 26 1 [82]
66: 74 75 1 [82]
66: 74 169 1 [82]
66: 74 107 1 [82]
122: 75 74 1 [82]
111: 120 120 1 [82]
142: 164 26 1 [82]
223: 75 74 1 [82]
102: 156 77 1 [82]
31: 156 82 1 [82]
141: 26 164 1 [82]
223: 75 74 1 [82]
73: 77 50 1 [82]
23: 74 75 1 [82]
95: 119 164 1 [82]
32: 82 75 1 [82]
122: 149 174 1 [82]
32: 82 147 1 [82]
32: 82 75 1 [82]
31: 75 82 1 [82]
94: 77 50 1 [82]
23: 87 10 1 [82]
82: 155 5 1 [82]
223: 74 75 1 [82]
111: 82 77 1 [82]
82: 5 75 1 [82]
82: 5 74 1 [82]
223: 75 74 1 [82]
32: 120 82 1 [82]
31: 82 120 1 [82]
121: 1 68 1 [82]
223: 75 74 1 [82]
223: 74 75 1 [82]
81: 5 74 1 [82]
73: 74 118 1 [82]
22: 74 75 1 [82]
181: 154 74 1 [82]
122: 75 74 1 [82]
66: 1 26 1 [82]
212: 74 75 1 [82]
102: 154 161 1 [82]
53: 155 118 1 [83]
53: 155 118 1 [83]
23: 69 118 1 [83]
223: 50 135 1 [83]
223: 75 74 1 [83]
73: 156 120 1 [83]
111: 82 164 1 [83]
23: 155 118 1 [83]
32: 119 156 1 [83]
102: 69 118 1 [83]
211: 74 121 1 [83]
222: 74 164 1 [83]
25: 156 119 1 [83]
223: 75 74 1 [83]
32: 120 156 1 [83]
31: 156 120 1 [83]
73: 112 118 1 [83]
64: 5 74 1 [83]
223: 74 75 1 [83]
94: 75 161 1 [83]
171: 164 74 1 [83]
94: 161 21 1 [83]
82: 5 75 1 [83]
82: 5 74 1 [83]
223: 75 74 1 [83]
131: 5 74 1 [83]
102: 5 74 1 [83]
223: 75 74 1 [83]
12: 77 91 1 [83]
23: 77 161 1 [83]
212: 91 164 1 [83]
95: 5 74 1 [83]
212: 91 164 1 [83]
31: 75 164 1 [83]
94: 120 77 1 [83]
121: 82 147 1 [83]
102: 155 5 1 [83]
73: 74 91 1 [83]
73: 143 77 1 [83]
73: 160 90 1 [83]
94: 161 1 1 [83]
23: 147 5 1 [83]
23: 82 5 1 [83]
23: 74 160 1 [83]
121: 120 164 1 [83]
95: 5 164 1 [83]
182: 74 1 1 [83]
73: 75 74 1 [83]
132: 120 82 1 [83]
223: 75 74 1 [83]
222: 135 164 1 [83]
95: 161 91 1 [83]
211: 74 87 1 [83]
94: 154 5 1 [83]
23: 87 5 1 [83]
95: 160 91 1 [83]
95: 161 91 1 [83]
73: 164 10 1 [83]
181: 75 5 1 [83]
121: 75 5 1 [83]
121: 1 74 1 [83]
64: 155 5 1 [83]
121: 135 5 1 [83]
111: 3 156 1 [83]
31: 119 68 1 [83]
222: 74 75 1 [83]
121: 90 75 1 [83]
121: 75 90 1 [83]
31: 74 147 1 [83]
31: 147 74 1 [83]
160: 5 164 1 [83]
31: 68 103 1 [83]
223: 74 75 1 [83]
32: 160 91 1 [83]
160: 74 75 1 [83]
32: 90 153 1 [83]
23: 75 74 1 [83]
24: 68 103 1 [83]
23: 75 74 1 [83]
31: 103 164 1 [83]
31: 164 103 1 [83]
22: 44 46 1 [83]
223: 75 74 1 [83]
211: 74 116 1 [83]
66: 160 164 1 [83]
121: 75 164 1 [83]
53: 120 5 1 [83]
95: 105 164 1 [83]
32: 74 75 1 [83]
66: 75 74 1 [83]
32: 75 74 1 [83]
111: 120 161 1 [83]
23: 160 5 1 [83]
223: 75 74 1 [83]
32: 68 119 1 [83]
223: 128 135 1 [83]
23: 75 74 1 [83]
121: 75 164 1 [83]
211: 74 87 1 [83]
212: 156 22 1 [83]
31: 105 77 1 [83]
211: 74 87 1 [83]
23: 156 120 1 [83]
122: 5 156 1 [83]
212: 156 102 1 [83]
212: 74 135 1 [83]
212: 120 156 1 [83]
31: 160 164 1 [83]
32: 164 82 1 [83]
23: 75 74 1 [83]
23: 164 155 1 [83]
94: 6 161 1 [83]
212: 156 102 1 [83]
73: 74 75 1 [83]
121: 90 156 1 [83]
66: 44 46 1 [84]
32: 5 75 1 [84]
221: 77 172 1 [84]
32: 147 74 1 [84]
212: 156 90 1 [84]
121: 164 154 1 [84]
22: 75 74 1 [84]
223: 75 74 1 [84]
171: 164 77 1 [84]
42: 74 147 1 [84]
31: 147 74 1 [84]
82: 75 118 1 [84]
191: 74 50 1 [84]
32: 50 91 1 [84]
22: 135 118 1 [84]
22: 135 118 1 [84]
223: 75 74 1 [84]
222: 75 34 1 [84]
142: 135 156 1 [84]
23: 172 164 1 [84]
73: 160 118 1 [84]
223: 75 74 1 [84]
42: 155 118 1 [84]
81: 157 83 1 [84]
223: 74 75 1 [84]
23: 164 132 1 [84]
222: 1 74 1 [84]
23: 75 74 1 [84]
25: 160 164 1 [84]
142: 120 120 1 [84]
82: 82 147 1 [84]
182: 120 153 1 [84]
65: 120 5 1 [84]
223: 75 74 1 [84]
102: 161 1 1 [84]
102: 161 74 1 [84]
121: 90 156 1 [84]
223: 75 74 1 [84]
42: 26 82 1 [84]
222: 44 46 1 [84]
64: 50 74 1 [84]
111: 26 77 1 [84]
122: 74 75 1 [84]
173: 74 75 1 [84]
31: 75 74 1 [84]
31: 75 5 1 [84]
31: 75 77 1 [84]
